,Year,Zip_Code,Number_of_Asthma_ED_Visits,Age_Adjusted_Rate_of_Asthma_ED_V,Age_Group,county
16411,2013,92841,53,67.1,0-17,Orange
16412,2013,92843,76,62.3,0-17,Orange
16413,2013,92844,29,50.7,0-17,Orange
16414,2013,92865,22,48.1,0-17,Orange
16415,2013,92866,22,66.1,0-17,Orange
16416,2013,92867,45,41.2,0-17,Orange
16417,2013,92868,49,94.2,0-17,Orange
16418,2013,92869,31,35.8,0-17,Orange
16419,2013,92870,67,54.9,0-17,Orange
16420,2013,92879,69,51.9,0-17,Riverside
16421,2013,92880,97,47.3,0-17,Riverside
16422,2013,92881,40,43.9,0-17,Riverside
16423,2013,92882,88,44.4,0-17,Riverside
16424,2013,92883,26,33.1,0-17,Riverside
16425,2013,92886,39,39.0,0-17,Orange
16426,2013,92887,20,54.0,0-17,Orange
16427,2013,93001,52,75.6,0-17,Ventura
16428,2013,93003,65,63.2,0-17,Ventura
16429,2013,93004,39,61.9,0-17,Ventura
16430,2013,93010,50,55.1,0-17,Ventura
16431,2013,93012,15,19.3,0-17,Ventura
16433,2013,93015,29,49.7,0-17,Ventura
16434,2013,93021,37,41.2,0-17,Ventura
16435,2013,93030,187,105.9,0-17,Ventura
16436,2013,93033,152,55.0,0-17,Ventura
16437,2013,93035,29,47.5,0-17,Ventura
16438,2013,93036,62,49.7,0-17,Ventura
16439,2013,93041,30,43.7,0-17,Ventura
16440,2013,93060,33,33.1,0-17,Ventura
16441,2013,93063,66,51.3,0-17,Ventura
16442,2013,93065,92,53.6,0-17,Ventura
16498,2013,93534,206,185.3,0-17,Los Angeles
16499,2013,93535,361,155.0,0-17,Los Angeles
16500,2013,93536,115,67.4,0-17,Los Angeles
16501,2013,93543,29,79.2,0-17,Los Angeles
16502,2013,93550,350,143.6,0-17,Los Angeles
16503,2013,93551,76,58.3,0-17,Los Angeles
16504,2013,93552,106,84.0,0-17,Los Angeles
16508,2013,93591,33,152.0,0-17,Los Angeles
16887,2013,90001,240,79.9,18+,Los Angeles
16888,2013,90002,215,67.8,18+,Los Angeles
16889,2013,90003,287,73.4,18+,Los Angeles
16890,2013,90004,101,21.7,18+,Los Angeles
16891,2013,90005,76,24.3,18+,Los Angeles
16892,2013,90006,133,30.1,18+,Los Angeles
16893,2013,90007,97,44.2,18+,Los Angeles
16894,2013,90008,189,75.6,18+,Los Angeles
16895,2013,90011,336,58.5,18+,Los Angeles
16896,2013,90012,44,15.0,18+,Los Angeles
16897,2013,90013,106,79.8,18+,Los Angeles
16898,2013,90014,73,93.7,18+,Los Angeles
16899,2013,90015,80,55.3,18+,Los Angeles
16900,2013,90016,202,56.9,18+,Los Angeles
16901,2013,90017,86,51.5,18+,Los Angeles
16902,2013,90018,178,47.2,18+,Los Angeles
16903,2013,90019,260,52.4,18+,Los Angeles
16904,2013,90020,55,18.1,18+,Los Angeles
16905,2013,90021,51,164.5,18+,Los Angeles
16906,2013,90022,250,56.1,18+,Los Angeles
16907,2013,90023,146,47.7,18+,Los Angeles
16908,2013,90024,41,13.5,18+,Los Angeles
16909,2013,90025,44,12.8,18+,Los Angeles
16910,2013,90026,142,26.4,18+,Los Angeles
16911,2013,90027,127,30.8,18+,Los Angeles
16912,2013,90028,154,60.1,18+,Los Angeles
16913,2013,90029,138,43.3,18+,Los Angeles
16914,2013,90031,78,25.2,18+,Los Angeles
16915,2013,90032,135,40.2,18+,Los Angeles
16916,2013,90033,257,77.7,18+,Los Angeles
16917,2013,90034,97,22.5,18+,Los Angeles
16918,2013,90035,44,17.0,18+,Los Angeles
16919,2013,90036,70,26.3,18+,Los Angeles
16920,2013,90037,297,71.4,18+,Los Angeles
16921,2013,90038,40,16.9,18+,Los Angeles
16922,2013,90039,88,38.6,18+,Los Angeles
16923,2013,90040,51,73.1,18+,Los Angeles
16924,2013,90041,73,29.7,18+,Los Angeles
16925,2013,90042,144,31.4,18+,Los Angeles
16926,2013,90043,300,87.5,18+,Los Angeles
16927,2013,90044,521,84.4,18+,Los Angeles
16928,2013,90045,68,22.4,18+,Los Angeles
16929,2013,90046,81,18.8,18+,Los Angeles
16930,2013,90047,369,102.3,18+,Los Angeles
16931,2013,90048,35,17.1,18+,Los Angeles
16932,2013,90049,22,7.1,18+,Los Angeles
16933,2013,90056,17,22.6,18+,Los Angeles
16934,2013,90057,113,35.6,18+,Los Angeles
16935,2013,90058,17,95.6,18+,Los Angeles
16936,2013,90059,204,74.2,18+,Los Angeles
16937,2013,90061,171,89.7,18+,Los Angeles
16938,2013,90062,182,78.9,18+,Los Angeles
16939,2013,90063,152,40.5,18+,Los Angeles
16940,2013,90064,38,17.9,18+,Los Angeles
16941,2013,90065,163,47.7,18+,Los Angeles
16942,2013,90066,99,23.5,18+,Los Angeles
16943,2013,90068,27,11.8,18+,Los Angeles
16944,2013,90069,39,19.4,18+,Los Angeles
16945,2013,90201,225,33.7,18+,Los Angeles
16946,2013,90210,26,12.6,18+,Los Angeles
16947,2013,90212,15,15.5,18+,Los Angeles
16948,2013,90220,258,73.9,18+,Los Angeles
16949,2013,90221,227,67.6,18+,Los Angeles
16950,2013,90222,165,76.7,18+,Los Angeles
16951,2013,90230,50,20.6,18+,Los Angeles
16952,2013,90232,25,18.0,18+,Los Angeles
16953,2013,90240,60,32.9,18+,Los Angeles
16954,2013,90241,132,41.0,18+,Los Angeles
16955,2013,90242,120,38.4,18+,Los Angeles
16956,2013,90245,21,18.5,18+,Los Angeles
16957,2013,90247,190,52.4,18+,Los Angeles
16958,2013,90248,34,39.6,18+,Los Angeles
16959,2013,90249,131,64.8,18+,Los Angeles
16960,2013,90250,313,43.5,18+,Los Angeles
16961,2013,90254,17,10.4,18+,Los Angeles
16962,2013,90255,228,50.2,18+,Los Angeles
16963,2013,90260,89,34.9,18+,Los Angeles
16964,2013,90262,221,49.0,18+,Los Angeles
16965,2013,90266,28,10.5,18+,Los Angeles
16966,2013,90270,63,38.0,18+,Los Angeles
16967,2013,90272,28,15.3,18+,Los Angeles
16968,2013,90274,18,7.5,18+,Los Angeles
16969,2013,90275,37,10.4,18+,Los Angeles
16970,2013,90277,50,17.8,18+,Los Angeles
16971,2013,90278,61,20.1,18+,Los Angeles
16972,2013,90280,170,28.0,18+,Los Angeles
16973,2013,90291,37,15.4,18+,Los Angeles
16974,2013,90292,40,21.9,18+,Los Angeles
16975,2013,90301,181,65.1,18+,Los Angeles
16976,2013,90302,148,68.4,18+,Los Angeles
16977,2013,90303,127,70.9,18+,Los Angeles
16978,2013,90304,63,37.3,18+,Los Angeles
16979,2013,90305,92,73.2,18+,Los Angeles
16980,2013,90401,35,68.0,18+,Los Angeles
16981,2013,90403,37,16.0,18+,Los Angeles
16982,2013,90404,76,38.5,18+,Los Angeles
16983,2013,90405,52,25.0,18+,Los Angeles
16984,2013,90501,135,40.7,18+,Los Angeles
16985,2013,90502,35,24.6,18+,Los Angeles
16986,2013,90503,70,18.9,18+,Los Angeles
16987,2013,90504,73,28.3,18+,Los Angeles
16988,2013,90505,51,18.5,18+,Los Angeles
16989,2013,90601,101,41.1,18+,Los Angeles
16990,2013,90602,82,47.0,18+,Los Angeles
16991,2013,90603,50,31.9,18+,Los Angeles
16992,2013,90604,127,42.2,18+,Los Angeles
16993,2013,90605,109,38.0,18+,Los Angeles
16994,2013,90606,83,35.6,18+,Los Angeles
16995,2013,90620,131,37.1,18+,Orange
16996,2013,90621,103,42.1,18+,Orange
16997,2013,90623,24,18.9,18+,Orange
16998,2013,90630,102,27.2,18+,Orange
16999,2013,90631,155,29.7,18+,Orange
17000,2013,90638,103,25.9,18+,Los Angeles
17001,2013,90640,176,37.6,18+,Los Angeles
17002,2013,90650,288,37.8,18+,Los Angeles
17003,2013,90660,186,39.5,18+,Los Angeles
17004,2013,90670,47,40.4,18+,Los Angeles
17005,2013,90680,83,34.5,18+,Orange
17006,2013,90701,24,18.3,18+,Los Angeles
17007,2013,90703,145,39.2,18+,Los Angeles
17008,2013,90704,13,49.0,18+,Los Angeles
17009,2013,90706,272,48.9,18+,Los Angeles
17010,2013,90710,65,32.3,18+,Los Angeles
17011,2013,90712,135,62.2,18+,Los Angeles
17012,2013,90713,62,27.9,18+,Los Angeles
17013,2013,90715,79,52.4,18+,Los Angeles
17014,2013,90716,37,38.6,18+,Los Angeles
17015,2013,90717,54,31.7,18+,Los Angeles
17016,2013,90720,31,20.4,18+,Orange
17017,2013,90723,131,39.5,18+,Los Angeles
17018,2013,90731,278,58.2,18+,Los Angeles
17019,2013,90732,31,19.1,18+,Los Angeles
17020,2013,90740,37,19.9,18+,Orange
17021,2013,90744,211,58.4,18+,Los Angeles
17022,2013,90745,173,39.2,18+,Los Angeles
17023,2013,90746,101,52.3,18+,Los Angeles
17024,2013,90755,42,58.3,18+,Los Angeles
17025,2013,90802,207,58.0,18+,Los Angeles
17026,2013,90803,55,20.7,18+,Los Angeles
17027,2013,90804,194,62.7,18+,Los Angeles
17028,2013,90805,411,63.9,18+,Los Angeles
17029,2013,90806,255,82.1,18+,Los Angeles
17030,2013,90807,75,28.8,18+,Los Angeles
17031,2013,90808,40,12.6,18+,Los Angeles
17032,2013,90810,139,52.2,18+,Los Angeles
17033,2013,90813,493,127.1,18+,Los Angeles
17034,2013,90814,35,21.4,18+,Los Angeles
17035,2013,90815,62,18.9,18+,Los Angeles
17036,2013,91001,85,31.2,18+,Los Angeles
17037,2013,91006,37,16.0,18+,Los Angeles
17038,2013,91007,48,17.6,18+,Los Angeles
17039,2013,91010,72,37.4,18+,Los Angeles
17040,2013,91011,20,13.2,18+,Los Angeles
17041,2013,91016,74,23.8,18+,Los Angeles
17042,2013,91020,15,20.3,18+,Los Angeles
17043,2013,91024,18,23.6,18+,Los Angeles
17044,2013,91030,30,14.0,18+,Los Angeles
17045,2013,91040,54,30.0,18+,Los Angeles
17046,2013,91042,61,28.5,18+,Los Angeles
17047,2013,91101,19,12.0,18+,Los Angeles
17048,2013,91103,88,40.7,18+,Los Angeles
17049,2013,91104,91,32.1,18+,Los Angeles
17050,2013,91105,15,15.7,18+,Los Angeles
17051,2013,91106,36,19.0,18+,Los Angeles
17052,2013,91107,40,14.9,18+,Los Angeles
17053,2013,91201,49,25.1,18+,Los Angeles
17054,2013,91202,45,21.7,18+,Los Angeles
17055,2013,91203,17,14.2,18+,Los Angeles
17056,2013,91204,117,87.1,18+,Los Angeles
17057,2013,91205,126,37.7,18+,Los Angeles
17058,2013,91206,58,21.0,18+,Los Angeles
17059,2013,91208,17,11.8,18+,Los Angeles
17060,2013,91214,69,32.2,18+,Los Angeles
17061,2013,91301,41,23.8,18+,Los Angeles
17062,2013,91302,20,9.4,18+,Los Angeles
17063,2013,91303,71,38.5,18+,Los Angeles
17064,2013,91304,159,42.6,18+,Los Angeles
17065,2013,91306,156,42.6,18+,Los Angeles
17066,2013,91307,53,24.9,18+,Los Angeles
17067,2013,91311,88,28.0,18+,Los Angeles
17068,2013,91316,73,35.1,18+,Los Angeles
17069,2013,91320,62,20.7,18+,Ventura
17070,2013,91321,68,24.5,18+,Los Angeles
17071,2013,91324,88,43.3,18+,Los Angeles
17072,2013,91325,114,40.6,18+,Los Angeles
17073,2013,91326,61,23.1,18+,Los Angeles
17074,2013,91331,369,50.5,18+,Los Angeles
17075,2013,91335,300,53.1,18+,Los Angeles
17076,2013,91340,132,56.7,18+,Los Angeles
17077,2013,91342,324,49.9,18+,Los Angeles
17078,2013,91343,243,54.2,18+,Los Angeles
17079,2013,91344,152,35.0,18+,Los Angeles
17080,2013,91345,76,53.7,18+,Los Angeles
17081,2013,91350,70,34.8,18+,Los Angeles
17082,2013,91351,83,32.6,18+,Los Angeles
17083,2013,91352,188,59.5,18+,Los Angeles
17084,2013,91354,36,19.1,18+,Los Angeles
17085,2013,91355,53,20.6,18+,Los Angeles
17086,2013,91356,86,34.2,18+,Los Angeles
17087,2013,91360,63,18.3,18+,Ventura
17088,2013,91361,18,8.8,18+,Ventura
17089,2013,91362,54,23.6,18+,Ventura
17090,2013,91364,49,22.8,18+,Los Angeles
17091,2013,91367,86,25.7,18+,Los Angeles
17092,2013,91381,15,13.1,18+,Los Angeles
17093,2013,91384,63,25.0,18+,Los Angeles
17094,2013,91387,79,26.4,18+,Los Angeles
17095,2013,91390,12,8.5,18+,Los Angeles
17096,2013,91401,116,34.4,18+,Los Angeles
17097,2013,91402,411,85.1,18+,Los Angeles
17098,2013,91403,40,21.1,18+,Los Angeles
17099,2013,91405,315,83.4,18+,Los Angeles
17100,2013,91406,214,53.3,18+,Los Angeles
17101,2013,91411,86,43.8,18+,Los Angeles
17102,2013,91423,44,15.7,18+,Los Angeles
17103,2013,91436,25,19.6,18+,Los Angeles
17104,2013,91501,48,27.5,18+,Los Angeles
17105,2013,91502,21,21.4,18+,Los Angeles
17106,2013,91504,56,27.9,18+,Los Angeles
17107,2013,91505,65,26.0,18+,Los Angeles
17108,2013,91506,47,30.7,18+,Los Angeles
17109,2013,91601,134,43.3,18+,Los Angeles
17110,2013,91602,30,20.9,18+,Los Angeles
17111,2013,91604,57,21.4,18+,Los Angeles
17112,2013,91605,231,56.1,18+,Los Angeles
17113,2013,91606,162,51.0,18+,Los Angeles
17114,2013,91607,55,21.6,18+,Los Angeles
17115,2013,91701,67,22.2,18+,San Bernardino
17116,2013,91702,170,38.0,18+,Los Angeles
17117,2013,91706,217,41.7,18+,Los Angeles
17118,2013,91708,14,63.2,18+,San Bernardino
17119,2013,91709,77,16.6,18+,San Bernardino
17120,2013,91710,182,30.8,18+,San Bernardino
17121,2013,91711,68,27.0,18+,Los Angeles
17122,2013,91722,99,37.8,18+,Los Angeles
17123,2013,91723,67,46.5,18+,Los Angeles
17124,2013,91724,93,42.6,18+,Los Angeles
17125,2013,91730,149,31.3,18+,San Bernardino
17126,2013,91731,83,39.7,18+,Los Angeles
17127,2013,91732,193,42.9,18+,Los Angeles
17128,2013,91733,116,35.5,18+,Los Angeles
17129,2013,91737,37,20.0,18+,San Bernardino
17130,2013,91739,71,29.1,18+,San Bernardino
17131,2013,91740,74,38.5,18+,Los Angeles
17132,2013,91741,48,23.0,18+,Los Angeles
17133,2013,91744,258,44.2,18+,Los Angeles
17134,2013,91745,114,25.7,18+,Los Angeles
17135,2013,91746,65,29.4,18+,Los Angeles
17136,2013,91748,62,16.7,18+,Los Angeles
17137,2013,91750,65,25.4,18+,Los Angeles
17138,2013,91752,71,30.0,18+,Riverside
17139,2013,91754,51,17.1,18+,Los Angeles
17140,2013,91755,30,13.9,18+,Los Angeles
17141,2013,91761,135,31.2,18+,San Bernardino
17142,2013,91762,175,43.1,18+,San Bernardino
17143,2013,91763,129,48.5,18+,San Bernardino
17144,2013,91764,233,59.9,18+,San Bernardino
17145,2013,91765,59,15.3,18+,Los Angeles
17146,2013,91766,236,49.2,18+,Los Angeles
17147,2013,91767,196,58.1,18+,Los Angeles
17148,2013,91768,120,46.2,18+,Los Angeles
17149,2013,91770,118,24.2,18+,Los Angeles
17150,2013,91773,73,27.9,18+,Los Angeles
17151,2013,91775,34,17.5,18+,Los Angeles
17152,2013,91776,64,20.3,18+,Los Angeles
17153,2013,91780,48,16.5,18+,Los Angeles
17154,2013,91784,47,25.1,18+,San Bernardino
17155,2013,91786,243,58.8,18+,San Bernardino
17156,2013,91789,69,22.9,18+,Los Angeles
17157,2013,91790,114,32.3,18+,Los Angeles
17158,2013,91791,57,23.3,18+,Los Angeles
17159,2013,91792,73,28.4,18+,Los Angeles
17160,2013,91801,94,21.6,18+,Los Angeles
17161,2013,91803,51,21.1,18+,Los Angeles
17162,2013,91901,43,37.2,18+,San Diego
17163,2013,91902,32,22.8,18+,San Diego
17164,2013,91906,17,72.4,18+,San Diego
17165,2013,91910,216,37.0,18+,San Diego
17166,2013,91911,318,51.0,18+,San Diego
17167,2013,91913,49,20.2,18+,San Diego
17168,2013,91914,15,17.2,18+,San Diego
17169,2013,91915,29,16.2,18+,San Diego
17170,2013,91932,79,39.2,18+,San Diego
17171,2013,91941,79,29.8,18+,San Diego
17172,2013,91942,103,49.9,18+,San Diego
17173,2013,91945,82,41.7,18+,San Diego
17174,2013,91950,233,55.0,18+,San Diego
17175,2013,91977,204,47.1,18+,San Diego
17176,2013,92007,15,18.8,18+,San Diego
17177,2013,92008,35,13.8,18+,San Diego
17178,2013,92009,30,9.8,18+,San Diego
17179,2013,92010,17,15.7,18+,San Diego
17180,2013,92011,19,10.9,18+,San Diego
17181,2013,92019,80,22.8,18+,San Diego
17182,2013,92020,204,45.6,18+,San Diego
17183,2013,92021,203,44.7,18+,San Diego
17184,2013,92024,42,9.7,18+,San Diego
17185,2013,92025,105,30.5,18+,San Diego
17186,2013,92026,72,18.5,18+,San Diego
17187,2013,92027,111,28.0,18+,San Diego
17188,2013,92028,95,22.8,18+,San Diego
17189,2013,92029,17,11.6,18+,San Diego
17190,2013,92037,31,10.0,18+,San Diego
17191,2013,92040,100,30.5,18+,San Diego
17192,2013,92054,111,36.3,18+,San Diego
17193,2013,92056,100,24.4,18+,San Diego
17194,2013,92057,107,25.9,18+,San Diego
17195,2013,92058,68,35.1,18+,San Diego
17196,2013,92064,60,16.1,18+,San Diego
17197,2013,92065,51,19.4,18+,San Diego
17198,2013,92069,64,20.1,18+,San Diego
17199,2013,92071,126,30.1,18+,San Diego
17200,2013,92078,50,15.5,18+,San Diego
17201,2013,92081,27,12.8,18+,San Diego
17202,2013,92082,25,18.5,18+,San Diego
17203,2013,92083,103,45.5,18+,San Diego
17204,2013,92084,87,25.8,18+,San Diego
17205,2013,92101,197,59.7,18+,San Diego
17206,2013,92102,179,61.6,18+,San Diego
17207,2013,92103,98,33.6,18+,San Diego
17208,2013,92104,164,42.5,18+,San Diego
17209,2013,92105,259,53.2,18+,San Diego
17210,2013,92106,22,13.8,18+,San Diego
17211,2013,92107,51,19.0,18+,San Diego
17212,2013,92108,27,19.8,18+,San Diego
17213,2013,92109,54,16.7,18+,San Diego
17214,2013,92110,45,20.4,18+,San Diego
17215,2013,92111,109,29.0,18+,San Diego
17216,2013,92113,282,87.0,18+,San Diego
17217,2013,92114,355,75.9,18+,San Diego
17218,2013,92115,195,39.7,18+,San Diego
17219,2013,92116,64,25.7,18+,San Diego
17220,2013,92117,89,22.3,18+,San Diego
17221,2013,92118,19,11.7,18+,San Diego
17222,2013,92119,36,18.0,18+,San Diego
17223,2013,92120,55,25.9,18+,San Diego
17224,2013,92122,37,10.7,18+,San Diego
17225,2013,92123,54,24.9,18+,San Diego
17226,2013,92124,30,11.4,18+,San Diego
17227,2013,92126,114,22.6,18+,San Diego
17228,2013,92127,25,8.0,18+,San Diego
17229,2013,92128,44,10.6,18+,San Diego
17230,2013,92129,65,17.8,18+,San Diego
17231,2013,92130,30,9.8,18+,San Diego
17232,2013,92131,24,12.8,18+,San Diego
17233,2013,92139,104,39.0,18+,San Diego
17234,2013,92154,167,29.4,18+,San Diego
17235,2013,92173,67,33.4,18+,San Diego
17236,2013,92201,179,39.4,18+,Riverside
17237,2013,92203,36,18.9,18+,Riverside
17238,2013,92211,40,23.6,18+,Riverside
17239,2013,92220,139,65.1,18+,Riverside
17240,2013,92223,143,44.8,18+,Riverside
17241,2013,92225,100,50.3,18+,Riverside
17243,2013,92230,19,97.5,18+,Riverside
17246,2013,92234,96,24.2,18+,Riverside
17247,2013,92236,100,39.8,18+,Riverside
17248,2013,92240,107,41.7,18+,Riverside
17249,2013,92241,16,18.6,18+,Riverside
17253,2013,92252,48,70.8,18+,San Bernardino
17254,2013,92253,52,19.4,18+,Riverside
17255,2013,92254,23,34.9,18+,Riverside
17257,2013,92260,52,22.1,18+,Riverside
17258,2013,92262,93,49.0,18+,Riverside
17259,2013,92264,47,41.6,18+,Riverside
17260,2013,92270,23,13.2,18+,Riverside
17261,2013,92274,43,26.3,18+,Riverside
17262,2013,92276,17,25.5,18+,Riverside
17263,2013,92277,54,33.2,18+,San Bernardino
17264,2013,92284,70,38.8,18+,San Bernardino
17265,2013,92301,176,81.9,18+,San Bernardino
17266,2013,92307,226,78.9,18+,San Bernardino
17267,2013,92308,170,56.6,18+,San Bernardino
17268,2013,92311,250,108.6,18+,San Bernardino
17269,2013,92313,16,17.0,18+,San Bernardino
17270,2013,92314,28,34.0,18+,San Bernardino
17271,2013,92315,26,97.8,18+,San Bernardino
17272,2013,92316,100,44.2,18+,San Bernardino
17273,2013,92317,18,89.7,18+,San Bernardino
17274,2013,92320,20,29.6,18+,Riverside
17275,2013,92324,211,52.5,18+,San Bernardino
17276,2013,92325,35,120.6,18+,San Bernardino
17277,2013,92335,363,57.9,18+,San Bernardino
17278,2013,92336,173,26.5,18+,San Bernardino
17279,2013,92337,95,38.4,18+,San Bernardino
17280,2013,92342,32,73.0,18+,San Bernardino
17281,2013,92344,37,27.5,18+,San Bernardino
17282,2013,92345,331,57.3,18+,San Bernardino
17283,2013,92346,125,28.8,18+,San Bernardino
17284,2013,92352,16,70.8,18+,San Bernardino
17285,2013,92354,53,28.8,18+,San Bernardino
17286,2013,92356,27,55.9,18+,San Bernardino
17287,2013,92359,29,44.4,18+,San Bernardino
17288,2013,92363,73,187.4,18+,San Bernardino
17289,2013,92371,74,61.7,18+,San Bernardino
17290,2013,92373,65,27.7,18+,San Bernardino
17291,2013,92374,102,32.7,18+,San Bernardino
17292,2013,92376,329,59.1,18+,San Bernardino
17293,2013,92377,77,46.5,18+,San Bernardino
17294,2013,92392,245,63.7,18+,San Bernardino
17295,2013,92394,157,64.5,18+,San Bernardino
17296,2013,92395,252,83.5,18+,San Bernardino
17297,2013,92397,13,53.0,18+,San Bernardino
17298,2013,92399,122,31.2,18+,San Bernardino
17299,2013,92404,429,94.1,18+,San Bernardino
17300,2013,92405,189,94.8,18+,San Bernardino
17301,2013,92407,249,57.6,18+,San Bernardino
17302,2013,92408,61,48.9,18+,San Bernardino
17303,2013,92410,351,105.9,18+,San Bernardino
17304,2013,92411,219,129.6,18+,San Bernardino
17305,2013,92501,115,71.5,18+,Riverside
17306,2013,92503,241,39.4,18+,Riverside
17307,2013,92504,174,41.3,18+,Riverside
17308,2013,92505,127,35.4,18+,Riverside
17309,2013,92506,99,31.7,18+,Riverside
17310,2013,92507,175,44.7,18+,Riverside
17311,2013,92508,56,22.9,18+,Riverside
17312,2013,92509,178,31.2,18+,Riverside
17313,2013,92530,137,37.2,18+,Riverside
17314,2013,92532,35,26.1,18+,Riverside
17315,2013,92539,14,33.7,18+,Riverside
17316,2013,92543,168,76.0,18+,Riverside
17317,2013,92544,141,38.8,18+,Riverside
17318,2013,92545,124,45.4,18+,Riverside
17319,2013,92548,29,55.4,18+,Riverside
17320,2013,92551,83,34.8,18+,Riverside
17321,2013,92553,282,54.0,18+,Riverside
17322,2013,92555,113,40.9,18+,Riverside
17323,2013,92557,102,27.2,18+,Riverside
17324,2013,92562,113,24.7,18+,Riverside
17325,2013,92563,96,22.1,18+,Riverside
17326,2013,92567,13,20.7,18+,Riverside
17327,2013,92570,160,42.6,18+,Riverside
17328,2013,92571,117,34.9,18+,Riverside
17329,2013,92582,36,32.2,18+,Riverside
17330,2013,92583,94,42.5,18+,Riverside
17331,2013,92584,95,31.3,18+,Riverside
17332,2013,92585,27,18.7,18+,Riverside
17333,2013,92586,73,52.7,18+,Riverside
17334,2013,92587,44,35.0,18+,Riverside
17335,2013,92591,68,24.0,18+,Riverside
17336,2013,92592,108,19.5,18+,Riverside
17337,2013,92595,64,27.3,18+,Riverside
17338,2013,92596,26,19.6,18+,Riverside
17339,2013,92602,24,17.2,18+,Orange
17340,2013,92603,14,8.7,18+,Orange
17341,2013,92604,45,19.4,18+,Orange
17342,2013,92606,23,17.1,18+,Orange
17343,2013,92610,17,24.0,18+,Orange
17344,2013,92612,33,13.6,18+,Orange
17345,2013,92614,17,10.1,18+,Orange
17346,2013,92618,33,26.0,18+,Orange
17347,2013,92620,43,13.8,18+,Orange
17348,2013,92624,17,29.3,18+,Orange
17349,2013,92625,28,25.1,18+,Orange
17350,2013,92626,109,26.7,18+,Orange
17351,2013,92627,150,31.9,18+,Orange
17352,2013,92629,39,20.4,18+,Orange
17353,2013,92630,110,24.8,18+,Orange
17354,2013,92637,46,20.7,18+,Orange
17355,2013,92646,84,18.4,18+,Orange
17356,2013,92647,124,28.8,18+,Orange
17357,2013,92648,98,26.5,18+,Orange
17358,2013,92649,48,17.1,18+,Orange
17359,2013,92651,36,18.4,18+,Orange
17360,2013,92653,51,20.6,18+,Orange
17361,2013,92655,23,44.1,18+,Orange
17362,2013,92656,50,16.6,18+,Orange
